t,sigma_c,rho_c,rh,rc
66.009999999999991,0.28647889756541189,0.25555645158289170,1.2775870297927634,7.6430574441853069E-002
67.009999999999991,0.19098593171027459,0.23827747207329500,1.2775870297927634,7.0439456116987542E-002
68.009999999999991,0.14323944878270592,0.23303816466380994,1.2775870297927634,7.1274303102032838E-002
69.009999999999991,0.23873241463784323,0.17125104627057791,1.2775870297927634,7.6754550907625271E-002
70.009999999999991,0.23873241463784323,0.18554253113404198,0.98025483787898016,7.8153445882003431E-002
71.009999999999991,0.14323944878270592,0.27805610141846360,1.2775870297927634,7.3005111135935316E-002
72.009999999999991,0.16711269024649025,0.20601450118186837,1.2775870297927634,7.3009776683711378E-002
73.009999999999991,0.33422538049298056,0.17944019291998090,1.2775870297927634,7.6421472284159658E-002
74.009999999999991,0.21485917317405892,0.19223126304291022,1.2775870297927634,7.3758809671691336E-002
75.009999999999991,0.21485917317405892,0.28767847876868263,1.2775870297927634,7.2607851749134963E-002
76.009999999999991,0.38197186342054923,0.26641559479903448,1.2775870297927634,7.7025251545418283E-002
77.009999999999991,0.33422538049298056,0.15090681638745854,1.2775870297927634,8.1338391695207374E-002
78.009999999999991,0.21485917317405892,0.14677551980307874,1.2775870297927634,6.8208842688126173E-002
79.009999999999991,9.5492965855137280E-002,0.21043802321524857,1.2775870297927634,9.1258664495869293E-002
80.009999999999991,0.23873241463784323,0.20398432981969203,1.2775870297927634,7.6738046762621873E-002
81.009999999999991,4.7746482927568640E-002,4.1608825683011719E-002,1.2775870297927634,6.2994458641875639E-002
82.009999999999991,0.19098593171027459,0.27458848405802894,1.2775870297927634,7.9615207102887511E-002
83.009999999999991,0.26260565610162756,0.24208572398479469,1.2775870297927634,5.9812576951706629E-002
84.009999999999991,0.26260565610162756,0.24630163757048149,1.2775870297927634,7.4231394632008812E-002
85.009999999999991,0.14323944878270592,0.30341178952525427,1.2775870297927634,7.0368139156475357E-002
86.009999999999991,0.16711269024649025,0.18259356747458289,1.2775870297927634,7.9924662659356174E-002
87.009999999999991,0.26260565610162756,0.19102251877643361,0.98025483787898016,8.1236752032449761E-002
88.009999999999991,0.50133807073947079,0.22444321014098409,0.98025483787898016,7.9436507648075153E-002
89.009999999999991,0.35809862195676490,0.18163290076825123,1.2775870297927634,7.4109680807069353E-002
90.009999999999991,0.23873241463784323,0.27850497230397109,0.98025483787898016,7.1755961884397673E-002
91.009999999999991,0.38197186342054923,0.24154829721572033,1.2775870297927634,7.8959035166155322E-002
92.009999999999991,0.21485917317405892,0.19576088341791331,1.2775870297927634,6.7364704461022856E-002
93.009999999999991,0.26260565610162756,0.17877248484162878,1.2775870297927634,6.0145005297241975E-002
94.009999999999991,0.21485917317405892,0.24095866445177086,1.2775870297927634,7.7740222205652451E-002
95.009999999999991,0.31035213902919623,0.24364556928906544,1.2775870297927634,8.1811990071320423E-002
96.009999999999991,0.23873241463784323,0.19272078533065531,1.2775870297927634,7.6284855089858744E-002
97.009999999999991,0.28647889756541189,0.20398553604297232,1.2775870297927634,8.1095555109382447E-002
98.009999999999991,0.35809862195676490,0.20959582317183240,1.2775870297927634,7.8982872453686195E-002
99.009999999999991,0.14323944878270592,0.21995240229986374,1.2775870297927634,7.8366371040704763E-002
100.00999999999999,0.35809862195676490,0.14157542724535971,1.2775870297927634,8.1201112823535301E-002
101.00999999999999,0.33422538049298056,0.20654846715261230,1.2775870297927634,6.9334426960040135E-002
102.00999999999999,0.33422538049298056,0.23028436485083106,1.2775870297927634,7.1475681684725331E-002
103.00999999999999,0.23873241463784323,0.24876884646273156,1.2775870297927634,7.3239501531723761E-002
104.00999999999999,0.40584510488433356,0.23455017577790832,1.2775870297927634,7.0762890018377239E-002
105.00999999999999,0.19098593171027459,0.21513887486560468,1.2775870297927634,8.0053783504507120E-002
106.00999999999999,0.35809862195676490,0.24523447035286350,0.98025483787898016,7.6416856530673385E-002
107.00999999999999,0.33422538049298056,0.16117358936734943,1.2775870297927634,7.8457395013231138E-002
108.00999999999999,0.33422538049298056,0.17417966209555621,1.2775870297927634,8.2000552206005897E-002
109.00999999999999,0.19098593171027459,0.23305850787658569,1.2775870297927634,8.1564861796699265E-002
110.00999999999999,0.19098593171027459,0.24984445837314573,1.2775870297927634,6.8414606681960297E-002
111.00999999999999,0.19098593171027459,0.17868738118503749,1.2775870297927634,7.5577964769717773E-002
112.00999999999999,0.21485917317405892,0.26129584929841410,1.2775870297927634,6.6134154988465602E-002
113.00999999999999,0.14323944878270592,0.25734590386564216,1.2775870297927634,8.7828229379619052E-002
114.00999999999999,0.21485917317405892,0.26621046003487969,1.2775870297927634,6.6916406155190927E-002
115.00999999999999,0.28647889756541189,0.26338101335298070,1.2775870297927634,7.9496769171728404E-002
116.00999999999999,0.16711269024649025,0.20285916885884767,1.2775870297927634,7.4680503073977306E-002
117.00999999999999,0.28647889756541189,0.23760748276914193,1.2775870297927634,7.1888270336503607E-002
118.00999999999999,0.19098593171027459,0.29611596948723712,1.2775870297927634,7.6279095243209485E-002
119.00999999999999,0.16711269024649025,0.28979120107875422,1.2775870297927634,6.9621427126063368E-002
120.00999999999999,0.26260565610162756,0.30261033799303511,1.2775870297927634,7.5706457533749924E-002
121.00999999999999,0.16711269024649025,0.18703123487363363,1.2775870297927634,7.1750149488139306E-002
122.00999999999999,0.19098593171027459,0.20948775758515165,1.2775870297927634,6.9557452674397252E-002
123.00999999999999,0.23873241463784323,0.31398777013206780,1.2775870297927634,7.0118746154123807E-002
124.00999999999999,0.21485917317405892,0.20925778501768813,1.2775870297927634,6.9097203380178884E-002
125.00999999999999,0.35809862195676490,0.27320157627037717,1.2775870297927634,8.2318088966023079E-002
126.00999999999999,0.35809862195676490,0.23954961161683044,1.2775870297927634,7.7210770573675563E-002
127.00999999999999,0.26260565610162756,0.21306516654384380,1.2775870297927634,7.6892725956621569E-002
128.00999999999999,0.19098593171027459,0.19638086517598902,1.2775870297927634,7.0557298825203479E-002
129.00999999999999,0.33422538049298056,0.27491637893864385,1.2775870297927634,8.2981174168358776E-002
130.00999999999999,0.33422538049298056,0.21710963606697037,1.2775870297927634,7.7118753142605787E-002
131.00999999999999,0.16711269024649025,0.23983492651530605,1.2775870297927634,8.5523789308432185E-002
132.00999999999999,0.38197186342054923,0.21800970551157842,1.2775870297927634,7.5827051328504827E-002
133.00999999999999,0.38197186342054923,0.28752306100400726,1.2775870297927634,8.2739531333918204E-002
134.00999999999999,0.26260565610162756,0.21651314776487210,1.2775870297927634,7.3556703500521958E-002
135.00999999999999,0.38197186342054923,0.24394341361391608,1.2775870297927634,7.2256267688954073E-002
136.00999999999999,0.23873241463784323,0.23126909816100474,1.2775870297927634,6.4005982115893159E-002
137.00999999999999,0.28647889756541189,0.16558214197959276,1.2775870297927634,7.7047621461523857E-002
138.00999999999999,0.31035213902919623,0.23823506188446672,1.2775870297927634,7.0405312529784089E-002
139.00999999999999,0.23873241463784323,0.24828490062587652,1.2775870297927634,7.7170455862497031E-002
140.00999999999999,0.31035213902919623,0.23729430792915227,1.2775870297927634,8.4653927113981828E-002
141.00999999999999,0.45359158781190217,0.22735736155261113,1.2775870297927634,7.2514058151885039E-002
142.00999999999999,0.19098593171027459,0.16412225052199408,1.2775870297927634,7.1082005161527476E-002
143.00999999999999,0.11936620731892159,0.16508905904989979,1.2775870297927634,7.5883194069511661E-002
144.00999999999999,0.21485917317405892,9.6302445539527798E-002,1.2775870297927634,8.5544169888582627E-002
145.00999999999999,0.26260565610162756,0.15004484650088185,1.2775870297927634,8.9091063868850004E-002
146.00999999999999,0.38197186342054923,0.29229286350783185,1.2775870297927634,7.1663144812933163E-002
147.00999999999999,0.26260565610162756,0.19460898270828306,0.98025483787898016,7.3833992848966065E-002
148.00999999999999,0.19098593171027459,0.20830111969513865,1.2775870297927634,7.4921508342796081E-002
149.00999999999999,0.23873241463784323,0.23554389888071811,1.2775870297927634,7.1471771713379692E-002
150.00999999999999,0.31035213902919623,0.18320657641041635,1.2775870297927634,7.9518735738424703E-002
151.00999999999999,0.28647889756541189,0.23099247746790608,1.2775870297927634,7.9267783277961260E-002
152.00999999999999,0.33422538049298056,0.24824543338917601,1.2775870297927634,7.0111562893022575E-002
153.00999999999999,0.21485917317405892,0.24170665485654155,1.2775870297927634,7.8185335910268605E-002
154.00999999999999,0.28647889756541189,0.18245638819435228,1.2775870297927634,8.6185890430504911E-002
155.00999999999999,0.28647889756541189,0.18759176916091155,1.2775870297927634,7.8548623117294297E-002
156.00999999999999,0.26260565610162756,0.17265055698169079,0.98025483787898016,7.7848694469648011E-002
157.00999999999999,0.19098593171027459,0.24776851904321848,0.98025483787898016,6.5757895701842262E-002
158.00999999999999,0.11936620731892159,0.17128593809762960,1.2775870297927634,7.1605729975592960E-002
159.00999999999999,0.16711269024649025,0.25492155783467607,1.2775870297927634,8.3945467824183731E-002
160.00999999999999,0.16711269024649025,0.26955499715694337,1.2775870297927634,8.1794178379743274E-002
161.00999999999999,0.19098593171027459,0.17375829566502582,1.2775870297927634,7.1079025086753539E-002
162.00999999999999,0.23873241463784323,0.16302682948158950,1.2775870297927634,7.8017652378702701E-002
163.00999999999999,0.21485917317405892,0.23354188593745059,1.2775870297927634,8.3616943869658400E-002
164.00999999999999,0.16711269024649025,0.30266043434123541,1.2775870297927634,7.2901511100777444E-002
165.00999999999999,0.14323944878270592,0.25096592728168421,1.2775870297927634,7.0332758058796116E-002
166.00999999999999,0.23873241463784323,0.25548579306699526,1.2775870297927634,7.1590805509313696E-002
167.00999999999999,0.19098593171027459,0.22621042704964830,1.2775870297927634,8.2106882935801553E-002
168.00999999999999,0.26260565610162756,0.27140251415438366,0.98025483787898016,7.3878548331343552E-002
169.00999999999999,0.40584510488433356,0.23042688153066906,1.2775870297927634,7.4166449700083931E-002
170.00999999999999,0.45359158781190217,0.21038679903217813,1.2775870297927634,7.1152726103540731E-002
171.00999999999999,0.42971834634811784,0.27335972914193052,1.2775870297927634,6.4590037888223720E-002
172.00999999999999,0.33422538049298056,0.22065446378979126,1.2775870297927634,6.4265600239637136E-002
173.00999999999999,0.23873241463784323,0.18646735936378442,1.2775870297927634,7.3088384260752204E-002
174.00999999999999,0.28647889756541189,0.23406929398633236,1.2775870297927634,7.2308709799122434E-002
175.00999999999999,0.23873241463784323,0.28673298605028785,1.2775870297927634,6.7638021135520837E-002
176.00999999999999,0.21485917317405892,0.23528598053848629,1.2775870297927634,7.7897311867879043E-002
177.00999999999999,0.26260565610162756,0.25531136793784903,1.2775870297927634,8.2311188083005318E-002
178.00999999999999,0.21485917317405892,0.31833941931749410,1.2775870297927634,8.2986829621336661E-002
179.00999999999999,0.21485917317405892,0.16408643519360727,1.2775870297927634,7.9286668590665826E-002
180.00999999999999,0.28647889756541189,0.22183556509282046,1.2775870297927634,7.7182183435724180E-002
181.00999999999999,0.31035213902919623,0.23070525302442457,1.2775870297927634,7.9893833836635189E-002
182.00999999999999,0.31035213902919623,0.21832923806814647,1.2775870297927634,8.7889591503827455E-002
183.00999999999999,0.26260565610162756,0.25410424039446289,1.2775870297927634,7.5339640918689124E-002
184.00999999999999,0.38197186342054923,0.28481567576742656,0.98025483787898016,7.3953977146383326E-002
185.00999999999999,0.21485917317405892,0.12082192331511821,1.2775870297927634,5.9456121949245114E-002
186.00999999999999,0.21485917317405892,0.25146611395956459,1.2775870297927634,8.0295304469983494E-002
187.00999999999999,0.16711269024649025,0.22600107761547011,1.2775870297927634,6.8828015205000440E-002
188.00999999999999,0.26260565610162756,0.19313702660674117,1.2775870297927634,8.1312888101110717E-002
189.00999999999999,0.19098593171027459,0.18019523831743547,1.2775870297927634,7.8146098075763185E-002
190.00999999999999,0.23873241463784323,0.23153014897891916,1.2775870297927634,7.6204925023018594E-002
191.00999999999999,0.23873241463784323,0.19512857937262287,1.2775870297927634,7.0777753911025976E-002
192.00999999999999,0.23873241463784323,0.26818966332350419,1.2775870297927634,6.7683153873503474E-002
193.00999999999999,0.50133807073947079,0.19073481912375270,0.98025483787898016,7.3185918198882732E-002
194.00999999999999,9.5492965855137280E-002,0.11860073083352746,0.98025483787898016,7.9978733121909576E-002
195.00999999999999,0.33422538049298056,0.23557088286794714,0.98025483787898016,7.4042035154281358E-002
196.00999999999999,0.28647889756541189,0.26928223569193049,1.2775870297927634,6.9036537750671298E-002
197.00999999999999,0.23873241463784323,0.24094516162370891,1.2775870297927634,8.8723503182396052E-002
198.00999999999999,0.14323944878270592,0.27072331135131028,1.2775870297927634,8.6230092360474686E-002
199.00999999999999,0.26260565610162756,0.24850547396325942,1.2775870297927634,8.0874320551308207E-002
200.00999999999999,0.31035213902919623,0.23196278526509970,1.2775870297927634,6.9184786795731978E-002
201.00999999999999,0.23873241463784323,0.15054379472392049,1.2775870297927634,7.3885433874332065E-002
202.00999999999999,0.28647889756541189,0.22075405675974955,1.2775870297927634,7.5299066876850604E-002
203.00999999999999,0.11936620731892159,0.24619266422853359,0.98025483787898016,6.3856643311547293E-002
204.00999999999999,0.42971834634811784,0.19346849301280503,1.2775870297927634,6.2582669006759170E-002
205.00999999999999,0.31035213902919623,0.22950078049765285,1.2775870297927634,7.3864663182626633E-002
206.00999999999999,0.40584510488433356,0.29202143277781856,1.2775870297927634,6.9841691384177534E-002
207.00999999999999,0.33422538049298056,0.21217822686680404,1.2775870297927634,7.0511464223213513E-002
208.00999999999999,0.26260565610162756,0.11894152906974442,1.2775870297927634,7.6590404622765618E-002
209.00999999999999,0.33422538049298056,0.24050463549806658,1.2775870297927634,7.8648785598264506E-002
210.00999999999999,0.26260565610162756,0.14566426844949382,1.2775870297927634,7.6037020320683102E-002
211.00999999999999,0.26260565610162756,0.25640143034457907,1.2775870297927634,7.0613097230399491E-002
212.00999999999999,0.31035213902919623,0.35643516201073416,0.98025483787898016,7.6006603259127087E-002
213.00999999999999,0.40584510488433356,0.21799211648123779,0.98025483787898016,7.1795061922937595E-002
214.00999999999999,0.31035213902919623,0.22876677037957699,1.2775870297927634,7.4210980433117163E-002
215.00999999999999,0.31035213902919623,0.22353912501964318,1.2775870297927634,8.2226429761861633E-002
216.00999999999999,0.19098593171027459,0.20478306887152778,1.2775870297927634,8.4179800069557512E-002
217.00999999999999,0.19098593171027459,0.17631567925240438,1.2775870297927634,7.1542455648275161E-002
218.00999999999999,0.54908455366703934,0.23528575586788505,1.2775870297927634,7.1410845576799650E-002
219.00999999999999,0.21485917317405892,0.22084397289637492,1.2775870297927634,7.3653952614493215E-002
220.00999999999999,0.35809862195676490,0.23946466535915079,1.2775870297927634,7.6600760961305178E-002
221.00999999999999,0.26260565610162756,0.20500016371405139,1.2775870297927634,7.4657409185215420E-002
222.00999999999999,0.33422538049298056,0.17935880408369206,0.98025483787898016,7.4587081932551605E-002
223.00999999999999,0.23873241463784323,0.24990906806556926,0.98025483787898016,8.3431356030929077E-002
224.00999999999999,0.35809862195676490,0.18761480219836554,1.2775870297927634,7.6395490550243667E-002
225.00999999999999,0.31035213902919623,0.25326037532174178,1.2775870297927634,7.4964654466327732E-002
226.00999999999999,0.23873241463784323,0.18816587158954798,1.2775870297927634,7.1169976936531432E-002
227.00999999999999,0.26260565610162756,0.24549072883869638,1.2775870297927634,6.4668876087644142E-002
228.00999999999999,0.38197186342054923,0.21354398566949484,0.98025483787898016,7.0478783257004865E-002
229.00999999999999,0.19098593171027459,0.24567256996723125,1.2775870297927634,7.3741877998978078E-002
230.00999999999999,0.23873241463784323,0.20975624164002932,1.2775870297927634,7.7192145350884506E-002
231.00999999999999,0.19098593171027459,0.19704672806512455,1.2775870297927634,6.6052867764604117E-002
232.00999999999999,0.16711269024649025,0.29998706537954895,1.2775870297927634,8.5798746522819269E-002
233.00999999999999,0.28647889756541189,0.29240944486281850,1.2775870297927634,7.8546546897969319E-002
234.00999999999999,0.23873241463784323,0.25218850335350973,1.2775870297927634,7.5807263615427334E-002
235.00999999999999,0.26260565610162756,0.27776558457517087,1.2775870297927634,8.0365888041749156E-002
236.00999999999999,0.28647889756541189,0.12952318529514531,1.2775870297927634,7.1250125252940319E-002
237.00999999999999,0.40584510488433356,0.25859678379717910,1.2775870297927634,7.1649503105628370E-002
238.00999999999999,0.47746482927568645,0.30805766324980538,1.2775870297927634,7.3059249440469029E-002
239.00999999999999,0.26260565610162756,0.21469465733104329,1.2775870297927634,6.9285253073723546E-002
240.00999999999999,0.28647889756541189,0.18463280713611269,0.98025483787898016,8.1079266550557763E-002
241.00999999999999,0.33422538049298056,0.17835584984473699,1.2775870297927634,6.5542204518688724E-002
242.00999999999999,0.26260565610162756,0.25449182891475108,1.2775870297927634,7.1542222106993944E-002
243.00999999999999,0.26260565610162756,0.30386531032142544,1.2775870297927634,6.4820483635584653E-002
244.00999999999999,0.31035213902919623,0.16218820841443010,1.2775870297927634,7.5270798123408297E-002
245.00999999999999,0.35809862195676490,0.22225828638021841,1.2775870297927634,7.5126583317844470E-002
246.00999999999999,0.28647889756541189,0.27009162371136897,1.2775870297927634,7.2125808331090044E-002
247.00999999999999,0.28647889756541189,0.24393034173745004,1.2775870297927634,6.5854621171090436E-002
248.00999999999999,0.23873241463784323,0.25922464522625388,1.2775870297927634,7.7511355856333938E-002
249.00999999999999,0.31035213902919623,0.21379670901158843,1.2775870297927634,8.6127162239896846E-002
250.00999999999999,0.16711269024649025,0.21966352206956491,1.2775870297927634,7.6228660935260303E-002
251.00999999999999,0.31035213902919623,0.27250180082851472,1.2775870297927634,8.0885716835043517E-002
252.00999999999999,0.26260565610162756,0.23494653503996135,0.98025483787898016,8.1071234648996182E-002
253.00999999999999,0.19098593171027459,0.20811163688657533,0.98025483787898016,8.1770231254398140E-002
254.00999999999999,0.23873241463784323,0.30449420697205587,1.2775870297927634,6.3322182938435265E-002
255.00999999999999,0.33422538049298056,0.25050349435350999,0.98025483787898016,7.7590054208146422E-002
256.00999999999999,0.31035213902919623,0.24492477839406221,0.98025483787898016,7.3208392413808721E-002
257.00999999999999,0.31035213902919623,0.27799415938020738,1.2775870297927634,6.9805423100740546E-002
258.00999999999999,0.28647889756541189,0.19722116773435383,1.2775870297927634,7.9090101748609851E-002
259.00999999999999,0.26260565610162756,0.31472000596309657,1.2775870297927634,6.4703335080554786E-002
260.00999999999999,0.16711269024649025,0.24380933021717144,1.2775870297927634,6.9831100812050170E-002
261.00999999999999,0.23873241463784323,0.18014079986807627,1.2775870297927634,7.4169802912651267E-002
262.00999999999999,0.28647889756541189,0.20177925989347098,1.2775870297927634,7.9373463213045850E-002
263.00999999999999,0.31035213902919623,0.23382914681818862,1.2775870297927634,7.6107731063945500E-002
264.00999999999999,0.31035213902919623,0.19872817191761144,1.2775870297927634,6.8803869556528161E-002
265.00999999999999,0.23873241463784323,0.24271331629060153,0.98025483787898016,7.6490999912046914E-002
266.00999999999999,0.21485917317405892,9.6721143294012574E-002,0.98025483787898016,7.6958462000020142E-002
267.00999999999999,0.28647889756541189,0.21783968200127210,1.2775870297927634,7.4826512627059041E-002
268.00999999999999,0.16711269024649025,0.18219241137968240,1.2775870297927634,6.7298597619922587E-002
269.00999999999999,0.26260565610162756,0.17767220698068378,1.2775870297927634,8.1808146036968912E-002
270.00999999999999,0.16711269024649025,0.25088330410797577,1.2775870297927634,8.3222602957290920E-002
271.00999999999999,0.21485917317405892,0.23699618272003636,1.2775870297927634,6.4492346139183587E-002
272.00999999999999,0.14323944878270592,0.19875495881630900,1.2775870297927634,6.3868108990701639E-002
273.00999999999999,0.14323944878270592,0.17139698398872913,1.2775870297927634,8.4241804322557193E-002
274.00999999999999,0.26260565610162756,0.22588950704939748,1.2775870297927634,8.3875841203209220E-002
275.00999999999999,0.45359158781190217,0.13098268883371952,1.2775870297927634,7.7172825946463311E-002
276.00999999999999,0.26260565610162756,0.22787569670811153,1.2775870297927634,6.5574298298535658E-002
277.00999999999999,0.21485917317405892,0.21844502620370326,1.2775870297927634,6.6075574069869025E-002
278.00999999999999,0.33422538049298056,0.22110632811819850,1.2775870297927634,7.4903773498127477E-002
279.00999999999999,0.28647889756541189,0.17661068275269876,1.2775870297927634,7.9903250762255240E-002
280.00999999999999,0.23873241463784323,0.21573623991022986,0.98025483787898016,7.4429091778345877E-002
281.00999999999999,0.33422538049298056,0.24279193000817179,0.98025483787898016,7.2678605468982152E-002
282.00999999999999,0.47746482927568645,0.19120176253781782,1.2775870297927634,7.8732219908080839E-002
283.00999999999999,0.38197186342054923,0.32889955805480375,1.2775870297927634,8.0639681399526486E-002
284.00999999999999,0.16711269024649025,0.21856416719992466,1.2775870297927634,9.0999779281678794E-002
285.00999999999999,0.31035213902919623,0.15665570862853331,1.2775870297927634,7.7565549553157143E-002
286.00999999999999,0.19098593171027459,0.31959143195236872,1.2775870297927634,7.5201340398189015E-002
287.00999999999999,0.33422538049298056,0.24980134791492295,1.2775870297927634,7.5970637202488103E-002
288.00999999999999,0.35809862195676490,0.19678223332291739,1.2775870297927634,6.7251016855388618E-002
289.00999999999999,0.21485917317405892,0.16647033110649201,1.2775870297927634,7.2077844139407266E-002
290.00999999999999,0.31035213902919623,0.18660988502373629,1.2775870297927634,7.3532913101190617E-002
291.00999999999999,0.42971834634811784,0.23173592650936373,0.98025483787898016,7.3811229971229853E-002
292.00999999999999,0.28647889756541189,0.18758996501419287,1.2775870297927634,8.5624990149030758E-002
293.00999999999999,0.19098593171027459,0.21632531514053155,1.2775870297927634,7.2378439650768511E-002
294.00999999999999,0.31035213902919623,0.23606206709982980,1.2775870297927634,7.3891290090771097E-002
295.00999999999999,0.31035213902919623,0.16888108289714046,1.2775870297927634,8.3990837139331587E-002
